301.285 0.000714746
303.344 0.000655999
305.321 0.000679411
307.333 0.000667028
309.313 0.000687208
311.272 0.000728365
313.208 0.00079153
315.112 0.000887986
317.363 0.000636776
319.301 0.000699143
321.395 0.000604629
323.346 0.000653889
325.265 0.000735168
327.396 0.000603542
329.48 0.000520109
331.223 0.00077674
333.202 0.000797506
335.138 0.000862323
337.011 0.000989025
339.227 0.000772997
341.28 0.000720088
343.288 0.000712043
345.265 0.000734898
347.167 0.000832632
349.201 0.000798649
351.184 0.00081618
353.118 0.000881865
355.236 0.000763669
357.271 0.000729074
359.305 0.000695018
361.23 0.000769735
363.23 0.000770413
365.306 0.000694418
367.174 0.000826235
369.138 0.000862316
371.158 0.00084196
373.089 0.000911083
375.263 0.000737322
377.184 0.000816259
379.205 0.000795381
381.044 0.00095566
383.045 0.000955251
385.017 0.000983045
387.056 0.000944279
389.295 0.000705221
391.319 0.000681367
393.329 0.000671084
395.289 0.000710697
397.181 0.000818946
399.131 0.000868971
401.232 0.000768217
403.206 0.000793865
405.235 0.000764851
407.228 0.000772254
409.191 0.000809093
411.253 0.000747009
413.122 0.000878011
415.112 0.000887774
417.149 0.000850976
419.199 0.000800499
421.227 0.000773079
423.159 0.000841315
424.91 0.00108957
426.986 0.00101416
429.125 0.000874572
431.189 0.000811457
433.297 0.000703146
435.217 0.00078315
437.275 0.000724682
439.212 0.000787974
441.112 0.000887726
443.181 0.000818963
445.138 0.000861802
447.132 0.000867673
449.101 0.000899363
451.006 0.000994004
453.12 0.000879718
455.17 0.000829979
457.271 0.00072922
459.323 0.000677331
461.34 0.000660038
463.254 0.000745663
465.406 0.000594076
467.237 0.000762618
469.323 0.00067677
471.346 0.000653501
473.489 0.00051119
475.304 0.000696037
477.243 0.000757218
479.279 0.000720857
481.297 0.000702647
483.426 0.000574015
485.339 0.000661206
487.382 0.000618379
489.441 0.000558499
491.387 0.000612853
493.396 0.000604367
495.492 0.000507568
497.401 0.000599169
499.29 0.000709984
501.189 0.000810918
503.222 0.000778196
505.164 0.000835751
507.147 0.000853131
509.085 0.000914757
511.042 0.000957845
513.205 0.000795132
515.098 0.000902173
517.161 0.000838815
519.143 0.000857047
521.164 0.0008363
523.092 0.000907507
525.145 0.000855126
527.183 0.000817315
529.143 0.000857245
530.985 0.00101449
532.97 0.0010299
535.023 0.000976921
537.147 0.000853195
539.104 0.000896399
541.157 0.0008428
543.11 0.000889498
545.011 0.000989215
546.975 0.00102537
549.027 0.000973353
551.095 0.000904881
553.153 0.000846592
555.13 0.000869527
557.159 0.000840674
559.233 0.000766897
561.152 0.000847666
563.163 0.000836754
565.231 0.000768867
567.325 0.000675354
569.352 0.000648245
571.264 0.000735879
573.219 0.000780598
575.195 0.00080469
577.336 0.000663543
579.462 0.000537936
581.407 0.000592585
583.478 0.000521499
585.39 0.000609845
587.441 0.000558706
589.478 0.000522033
591.458 0.000541984
593.34 0.000660391
595.288 0.000712126
597.389 0.000610902
599.525 0.000474575
601.441 0.000559341
603.363 0.000637294
605.443 0.00055704
607.208 0.000792318
609.211 0.00078853
611.168 0.000831768
613.167 0.000833219
615.169 0.00083111
617.013 0.000987432
619.155 0.000844511
621.279 0.000721152
623.246 0.000753943
625.272 0.000727926
627.237 0.000763482
629.356 0.00064363
631.239 0.00076079
633.289 0.000710602
635.408 0.000591528
637.541 0.000458798
639.372 0.000627752
641.459 0.000541146
643.421 0.000578515
645.29 0.000710095
647.409 0.000590806
649.423 0.000576939
651.445 0.000555074
653.548 0.000452442
655.51 0.000490057
657.375 0.000625319
659.546 0.000453686
661.514 0.000486028
663.546 0.000454086
665.457 0.000542563
667.441 0.000558812
669.392 0.000608309
671.464 0.000535816
673.393 0.000607443
675.444 0.000555739
677.358 0.00064238
679.419 0.000581308
681.464 0.000535644
683.347 0.000652863
685.366 0.000633908
687.397 0.000603001
689.436 0.000564407
691.422 0.000578395
693.433 0.000567245
695.266 0.000733957
697.307 0.000693181
699.297 0.000702942
701.333 0.000666549
703.4 0.000599928
705.526 0.00047382
707.554 0.000446406
709.564 0.00043563
711.599 0.000401001
713.591 0.000409026
715.547 0.000453182
717.657 0.00034343
719.619 0.000380717
721.486 0.000513995
723.554 0.000445944
725.614 0.000385831
727.559 0.000440488
729.515 0.000485252
731.488 0.00051223
733.629 0.0003713
735.483 0.00051701
737.395 0.000605062
739.233 0.000766932
741.302 0.000698466
743.351 0.000648874
745.357 0.000642633
747.47 0.000530178
749.268 0.000731617
751.114 0.000885929
753.225 0.000774856
755.093 0.000906574
757.001 0.000999147
759.184 0.000816342
761.271 0.000728499
763.312 0.000687852
765.24 0.000760095
767.21 0.00079025
769.159 0.000841134
771.107 0.000892833
773.26 0.000739683
775.163 0.000836607
777.291 0.000709444
779.329 0.000670888
781.252 0.000748217
783.135 0.000864583
785.11 0.000890417
787.009 0.000990738
789.257 0.000743472
791.198 0.000801553
793.14 0.000859527
795.148 0.000852093
797.133 0.000867054
799.075 0.000924649
801.084 0.000915854
803.175 0.000825197
805.113 0.00088654
807.166 0.000833675
809.14 0.000860218
810.951 0.00104918
813.053 0.000946688
814.909 0.00109146
816.905 0.00109487
818.943 0.00105682
821.13 0.000870073
823.169 0.000830811
825.119 0.000881384
827.027 0.000972644
829.119 0.000880672
831.165 0.000834627
833.243 0.000756897
835.252 0.000748165
837.189 0.000810706
839.283 0.000717023
841.188 0.000812428
843.283 0.000716771
845.341 0.000659389
847.218 0.000782255
849.319 0.000681168
851.345 0.000655435
853.234 0.000765489
855.234 0.00076608
857.237 0.000762547
859.26 0.000740099
861.173 0.000826683
863.342 0.000657995
865.44 0.000559815
867.508 0.000492186
869.535 0.000465121
871.677 0.000323218
873.591 0.000408775
875.627 0.000372485
877.656 0.000343665
879.612 0.000388342
881.692 0.000307848
883.672 0.000327642
885.663 0.000337135
887.603 0.000397113
889.592 0.000408194
891.627 0.000373325
893.515 0.000485297
895.521 0.000478755
897.625 0.000375205
899.555 0.000445168
901.494 0.00050618
903.636 0.000364459
905.453 0.000546843
907.47 0.000529729
909.566 0.000434399
911.359 0.00064104
913.392 0.000607585
915.318 0.000682025
917.529 0.00047095
919.499 0.000500787
921.396 0.000604106
923.364 0.000636054
925.548 0.000451811
927.674 0.00032628
929.558 0.000441957
931.695 0.00030448
933.614 0.000385816
935.449 0.000551343
937.408 0.000591557
939.496 0.000504175
941.358 0.000641606
943.479 0.000520633
945.567 0.000433356
947.5 0.000499736
949.567 0.000432625
951.562 0.0004379
953.51 0.000489954
955.554 0.000446148
957.559 0.000441086
959.612 0.000388382
961.605 0.000394656
963.721 0.000278959
965.599 0.000401018
967.641 0.000358498
969.685 0.000314565
971.548 0.000451599
973.481 0.000519169
975.704 0.00029555
977.61 0.000390324
979.673 0.000326937
981.685 0.000315114
983.591 0.000408607
985.75 0.000249602
987.628 0.000372383
989.588 0.000412352
991.561 0.000439465
993.569 0.00043107
995.504 0.000495588
997.588 0.000411798
999.511 0.000488829
